ID,duration,mix1_wav,mix1_wav_format,mix1_wav_opts,mix2_wav,mix2_wav_format,mix2_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,s3_wav,s3_wav_format,s3_wav_opts,s4_wav,s4_wav_format,s4_wav_opts
6280,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0095/source/source-4.wav,wav,
6281,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0096/source/source-4.wav,wav,
6282,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0097/source/source-4.wav,wav,
6283,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0098/source/source-4.wav,wav,
6284,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0099/source/source-4.wav,wav,
6285,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0100/source/source-4.wav,wav,
6286,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0101/source/source-4.wav,wav,
6287,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0102/source/source-4.wav,wav,
6288,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0103/source/source-4.wav,wav,
6289,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0104/source/source-4.wav,wav,
6290,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0105/source/source-4.wav,wav,
6291,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0106/source/source-4.wav,wav,
6292,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0107/source/source-4.wav,wav,
6293,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0108/source/source-4.wav,wav,
6294,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0109/source/source-4.wav,wav,
6295,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0110/source/source-4.wav,wav,
6296,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0111/source/source-4.wav,wav,
6297,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0112/source/source-4.wav,wav,
6298,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0113/source/source-4.wav,wav,
6299,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0114/source/source-4.wav,wav,
6300,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0115/source/source-4.wav,wav,
6301,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0116/source/source-4.wav,wav,
6302,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0117/source/source-4.wav,wav,
6303,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0118/source/source-4.wav,wav,
6304,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0119/source/source-4.wav,wav,
6305,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0120/source/source-4.wav,wav,
6306,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0121/source/source-4.wav,wav,
6307,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0122/source/source-4.wav,wav,
6308,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0123/source/source-4.wav,wav,
6309,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0124/source/source-4.wav,wav,
6310,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0125/source/source-4.wav,wav,
6311,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0126/source/source-4.wav,wav,
6312,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0127/source/source-4.wav,wav,
6313,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0128/source/source-4.wav,wav,
6314,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0129/source/source-4.wav,wav,
6315,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0130/source/source-4.wav,wav,
6316,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0131/source/source-4.wav,wav,
6317,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0132/source/source-4.wav,wav,
6318,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0133/source/source-4.wav,wav,
6319,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0134/source/source-4.wav,wav,
6320,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0135/source/source-4.wav,wav,
6321,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0136/source/source-4.wav,wav,
6322,1,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/array/mixture-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/array/mixture-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/source/source-1.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/source/source-2.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/source/source-3.wav,wav,,/mnt/lv3/fuyuxiang/dataset/sb_sep/development_set/Z21/0137/source/source-4.wav,wav,
